Product_Price,Order_Quantity,Discount_Applied,Total_Order_Value,Discount_Percentage,Price_Per_Item,Discount_Per_Item,Value_To_Discount_Ratio,User_Age,Order_Month,Order_Day,Order_DayOfWeek,Order_Quarter,Order_IsWeekend,Days_Since_Start,High_Discount_Flag,High_Value_Flag,High_Quantity_Flag,Young_User_Flag,Senior_User_Flag,Premium_Product_Flag,Low_Price_Flag,Product_Category_Encoded,User_Gender_Encoded,User_Location_Encoded,Payment_Method_Encoded,Shipping_Method_Encoded,Price_Range_Encoded,Quantity_Category_Encoded,Age_Group_Encoded,Target
-1.2074696728827634,-0.0043363266927547,1.734901926184467,-0.8742779067542158,0.34616931757568453,-0.8318928957199615,0.4970577813622597,-0.058869404196776484,-0.8617864763664819,1,2,1,1,0,0.012785817767484959,0,0,0,0,0,0,1,1,1,47,3,1,1,0,0,0
-1.4208704276527524,-1.4260827833336411,-1.2694124174138723,-1.1921692744468626,0.10827385442143113,-0.6155981104145984,-0.43409525274477456,-0.057978294214641686,-0.9924096633867898,10,17,1,4,0,-0.3556815530534081,0,0,0,1,0,0,1,1,0,83,3,2,1,2,0,0
-0.5154745064639764,1.4174101299481316,-1.698998037344388,0.21892809271671146,-0.34586126795296146,-0.7450896740985127,-1.0602901686278918,0.47882204683606094,-0.600540102325866,6,12,0,2,0,-0.9634134503813745,0,0,1,0,0,0,1,4,0,24,1,0,1,1,0,0
-0.7049385416106999,-0.7152095550131979,1.3491799919194658,-0.7677235416960831,0.13938794003564872,-0.3639093447789646,1.0201439188145573,-0.05814428216700575,-0.8617864763664819,3,25,0,1,0,0.4099649317692268,0,0,0,0,0,0,1,1,0,7,0,0,1,0,0,1
-0.5532693269217639,0.7065369016276886,0.5937498499022708,-0.11589497251380027,-0.1869567564003906,-0.6729449177746163,-0.2813647854562093,-0.05321285877455861,1.6200540770193697,4,9,6,2,1,-1.2696720443104286,0,0,0,0,1,0,1,3,0,23,2,2,1,1,2,0
1.0630891613229478,1.4174101299481316,1.2809475919953324,2.103812131556807,-0.27653406148352333,-0.31610131814566284,-0.2532699217204115,-0.043988166900174555,0.6403801743670599,9,21,5,3,1,1.271317227194691,0,1,1,0,0,0,0,4,1,50,2,0,0,1,2,0
-1.1105329574493639,-0.0043363266927547,0.6195110621185252,-0.8048295323516211,0.053658381766513594,-0.7879872416604674,-0.006387092292640336,-0.05762475180569768,-1.1230328504070979,5,7,6,2,1,-1.1356839094664675,0,0,0,1,0,0,1,3,0,23,3,1,1,0,0,0
-0.674772675652725,-0.7152095550131979,-0.15889529619965406,-0.7533157200992031,-0.10546379678165432,-0.3434147560789914,-0.0008875384293689335,-0.05568719622622478,1.5547424835092156,12,2,5,4,1,-0.13555818866690056,0,0,0,0,1,0,1,2,1,51,1,0,1,0,2,0
-1.1706547181405482,1.4174101299481316,-0.3496675163957017,-0.5633898769375466,-0.19169616508680992,-0.9231405741638947,-0.6948683839300654,-0.05298959953543268,-1.5149024114680216,5,14,1,2,0,0.6492294582763002,0,0,1,1,0,0,1,1,1,28,2,2,1,1,3,0
-1.2482040904872675,0.7065369016276886,0.9523180739933819,-0.7797244882234148,0.0870684877025117,-0.9090130978233795,-0.15998177518829101,-0.0578515652462666,0.7710033613873678,8,24,5,3,1,1.13732909235073,0,0,0,0,0,0,1,3,0,53,2,1,1,1,2,0
-0.13983598535852187,-0.0043363266927547,-0.1575027982420187,-0.10939306694397855,-0.2394254298726652,-0.3483283852336641,-0.35710149865897517,-0.04965529995361145,-0.46991691530555796,9,1,4,3,0,-0.5758049174399156,0,0,0,0,0,0,0,3,1,80,0,2,2,0,1,0
0.11730877457094346,0.7065369016276886,0.41133261745203525,0.5246680841901797,-0.25241924469025134,-0.44515065520565655,-0.34311691883522805,-0.048171253006873936,0.44444539383659787,1,24,1,1,0,-1.6285688340710385,0,0,0,0,0,0,0,0,0,77,1,0,2,1,2,0
-0.6334783347821794,-0.0043363266927547,0.08966558923826189,-0.46305327247574735,-0.16772755185048638,-0.571914362187896,-0.24553912028975583,-0.05399829241671318,-0.33929372828524995,6,6,1,2,0,-0.9921251935622233,0,0,0,0,0,0,1,0,1,4,0,1,1,0,1,0
0.0036443515645602693,-1.4260827833336411,-0.899704209661678,-0.8519808835404826,-0.1890280018699973,1.3200230673605973,0.06652127892330026,-0.053116925623881865,0.9016265484076758,6,13,3,2,0,0.7927881741805443,0,0,0,0,0,0,0,2,1,78,0,0,2,2,2,0
0.5613979149499464,-0.0043363266927547,1.2356914083721824,0.3929919605936358,-0.205326589504874,-0.03071773684227727,0.2717332030785124,-0.052264875169138914,-0.8617864763664819,5,14,6,2,1,-1.1021868757554771,0,0,0,0,0,0,0,0,1,31,2,0,2,0,0,0
-0.8136336456309665,-0.7152095550131979,-0.2159877124627048,-0.8196384997934258,-0.08014062197665733,-0.43775643584870566,-0.03954154558264779,-0.05614953306992617,0.1831990197959819,10,8,1,4,0,1.352667166207096,0,0,0,0,0,0,1,0,0,52,3,1,1,0,1,0
0.2996337880756406,1.4174101299481316,-0.6288633569015959,1.1922081989653484,-0.31202926628571453,-0.5235769316392199,-0.770479393044528,-0.027644746718787878,-0.7964748828563278,8,13,1,3,0,1.0846908965191737,0,0,1,0,0,0,0,2,0,65,3,1,2,1,0,0
0.4520728972553833,0.7065369016276886,-0.8265980668858205,0.8444481802360138,-0.3135801114055147,-0.3314318411082415,-0.7621829232165073,-0.026163487124366343,-0.012735760734480045,2,2,3,1,0,-1.5855012192997653,0,0,0,0,0,0,0,0,0,59,2,0,2,1,1,0
-1.5353747355581975,-0.7152095550131979,-1.7386842291369966,-1.1643564958654142,-0.34705154636800056,-0.9281049246517769,-1.070472199780463,1.1146823822070162,0.9016265484076758,11,3,4,4,0,-0.27433161404100315,0,0,0,0,0,0,1,2,1,3,1,1,1,0,2,1
-0.04989831075063852,-1.4260827833336411,-0.5870884181725345,-0.8647674073474585,-0.12306185577922082,1.2472696550381868,0.4898297962848172,-0.05530460948014428,-0.9924096633867898,8,23,4,3,0,1.1325438018205884,0,0,0,1,0,0,0,4,1,79,3,2,2,2,0,1
0.40552927576570075,0.7065369016276886,-1.4135359560291343,0.7999878490901892,-0.33547115334279204,-0.3472426316946477,-0.9608739477909832,0.03367602661935179,-1.1230328504070979,5,9,1,2,0,-1.1261133284061844,0,0,0,1,0,0,0,3,1,79,1,1,2,1,0,0
1.1652051669672294,-0.0043363266927547,0.09105808719589724,0.8255776111143465,-0.2783202367214678,0.2427653516568239,-0.24491059984823899,-0.04356325655519413,-0.6658516958360199,7,14,6,3,1,0.9411321806149298,0,1,0,0,0,0,0,4,0,22,1,2,0,0,0,0
1.5410536592974495,0.7065369016276886,-1.3390373152956416,1.884686213766671,-0.3379074963465817,0.03849310736378077,-0.9356545650751245,0.05629197033968416,0.9016265484076758,3,26,6,1,1,-1.336666111732409,0,1,0,0,0,0,0,0,0,89,3,0,0,1,2,0
-0.8633268354921315,-1.4260827833336411,0.07295561374663714,-1.0590222827522613,0.3244449298927842,0.14198840273615132,1.3835858641216061,-0.05881418624465933,0.24851061330613589,8,20,6,3,1,-0.6332284038016133,0,0,0,0,0,0,1,4,0,40,3,0,1,2,1,0
-0.9991782179154012,-1.4260827833336411,-1.432334678457212,-1.0914649529605491,-0.2136967928503704,-0.04260554931325941,-0.6547059277171465,-0.05174696448351895,-1.5802140049781757,11,19,6,4,1,-0.19776696555873963,0,0,0,1,0,0,1,3,1,64,0,2,1,2,3,0
0.2910949582685107,-1.4260827833336411,-0.02800048818192809,-0.7833348008277374,-0.0693319540802789,1.7106090339071862,1.2468826680917175,-0.05632129074228752,0.24851061330613589,12,19,1,4,0,-0.0542082496544956,0,0,0,0,0,0,0,4,1,61,2,2,2,2,1,0
0.26337875659946663,0.7065369016276886,-1.4664508784192791,0.6641999805831665,-0.3367724831401139,-0.39553092595177713,-0.97878678037421,0.04454137914135585,-0.600540102325866,10,5,3,4,0,-0.4131050394151057,0,0,0,0,0,0,0,1,0,32,2,2,2,1,0,0
1.2281265439886198,1.4174101299481316,-1.6217144006956243,2.300875027876083,-0.34541330984858637,-0.27125097925514147,-1.0393604379253847,0.38757073773742645,-1.3842792244477138,9,28,3,3,0,-0.44660207312609596,0,1,1,1,0,0,0,0,1,93,0,1,0,1,3,0
-0.8962923177803129,-0.7152095550131979,-0.8064068465001073,-0.8591179366981019,-0.16833768093427567,-0.4939144619616253,-0.4392805463872876,-0.05397595296395647,1.3588077029787538,10,21,5,4,1,-0.3365403909328422,0,0,0,0,1,0,1,3,1,97,3,1,1,0,2,1
-0.34903731563320106,-0.0043363266927547,-0.24453392059423015,-0.25927118325398235,-0.23024632793843444,-0.4430821758357057,-0.3963840262537708,-0.05050635870390822,0.7056917678772138,1,21,5,1,1,-1.6429247056614629,0,0,0,0,0,0,0,4,1,29,0,0,2,0,2,0
0.7314046166017352,-0.0043363266927547,-0.2709913817893024,0.5147898677589084,-0.2823917915693637,0.046283587136431006,-0.4083259146425886,-0.04250828379954128,-1.6455255984883297,6,10,0,2,0,0.7784323025901199,0,0,0,1,0,0,0,2,0,94,2,0,2,0,3,0
0.27212755763136187,0.7065369016276886,-0.6796895323552874,0.6725571856857653,-0.3045014158079857,-0.39255897283403157,-0.712451243281496,-0.033336278175191865,-0.7311632893461739,6,16,4,2,0,-0.9442722882608087,0,0,0,0,0,0,0,2,0,76,2,0,2,1,0,0
0.47824930994281395,-1.4260827833336411,0.7448358783057095,-0.7386404679390399,0.02275599227601815,1.9649131182864363,2.2933692032170714,-0.05737857800025268,-0.9924096633867898,10,31,1,4,0,-0.28868748563142754,0,0,0,1,0,0,0,1,0,64,3,2,2,2,0,1
-1.1791935479476778,-0.7152095550131979,-1.412839707050317,-0.9942372287969166,-0.2547207843084202,-0.6861166139924645,-0.849861524808091,-0.047865315657979655,-0.600540102325866,5,16,3,2,0,0.6588000393365832,0,0,0,0,0,0,1,4,1,56,0,1,1,0,0,1
-0.1217084696204349,-0.7152095550131979,-1.2422587072399824,-0.4891611812162656,-0.2973671518551272,0.03233522050381194,-0.7343708936793919,-0.0371701548353928,-0.6658516958360199,3,5,1,1,0,0.3142591211663974,0,0,0,0,0,0,0,4,0,45,1,2,2,0,0,0
0.3820124985919662,-0.7152095550131979,-0.9658478626493588,-0.24857396072265614,-0.2877053927366344,0.37456156591844575,-0.5472289322177858,-0.0409173990139262,-1.5802140049781757,11,6,2,4,0,1.4914405915811986,0,0,0,1,0,0,0,4,1,76,0,2,2,0,3,1
1.2115388172321468,1.4174101299481316,0.13770676877668245,2.2810684517829247,-0.30581830034798696,-0.2757588377441378,-0.5628790912115523,-0.032487019854187525,0.5097569873467518,9,29,6,3,1,1.3095995514358227,0,1,1,0,0,0,0,0,0,92,2,1,0,1,2,0
-0.7311849447063857,1.4174101299481316,-1.0333840135946748,-0.03864096854537845,-0.3023271529676806,-0.8037108549554198,-0.8800305060008939,-0.03463142286738637,-0.07804735424463403,1,11,2,1,0,-1.6907776109628776,0,0,1,0,0,0,1,1,1,95,0,2,1,1,1,1
0.962093002210749,0.7065369016276886,-0.8885642260005949,1.3316398088971038,-0.32192740093811595,-0.1581788621561478,-0.7831597929521281,-0.015171075752856394,-0.273982134775096,10,26,5,4,1,1.4388023957496425,0,1,0,0,0,0,0,0,0,39,2,0,2,1,1,0
0.5079952334512579,-1.4260827833336411,-0.7799493853050351,-0.7315368436018311,-0.20665778984499378,2.0053316806877755,0.22867955283461627,-0.05218660673427247,-1.6455255984883297,4,22,0,2,0,0.5439530666131879,0,0,0,1,0,0,0,0,1,30,3,2,2,2,3,1
-0.5793057587926842,0.7065369016276886,-0.18047901454300266,-0.1407660148991338,-0.23804053021568597,-0.6817894502530271,-0.5434578095686855,-0.049792800198602494,-1.1230328504070979,7,23,6,3,1,-0.7672165386455744,0,0,0,1,0,0,1,3,1,20,3,0,1,1,0,0
-1.6335012879319346,1.4174101299481316,-0.7423519404488798,-1.1160518503723942,0.15508276720676503,-1.0489231403568624,-0.8012140426346961,-0.058220221648888515,0.7056917678772138,4,11,1,2,0,-1.2601014632501455,0,0,1,0,0,0,1,1,0,54,3,1,1,1,2,1
-0.13395679106508823,-1.4260827833336411,-0.18326401045827337,-0.8848414140039004,-0.028613585941981007,1.13305155281699,1.0366425804043717,-0.0568639669432078,0.7056917678772138,1,26,4,1,0,0.1276327904908802,0,0,0,0,0,0,0,1,1,76,2,0,2,2,2,1
0.5531390467758373,-0.7152095550131979,-1.6481718618906966,-0.16684049481924157,-0.3414253001859554,0.490824371884651,-1.0091914567325817,0.11824656942093878,-1.5802140049781757,7,27,3,3,0,-0.7480753765250084,0,0,0,1,0,0,0,4,0,75,3,2,2,0,3,0
-1.5525923759889673,-0.0043363266927547,0.5519749111732092,-1.121534176919699,0.8491805722757387,-0.9882097045050626,-0.03687033370620161,-0.059587570223968885,1.4241192964889076,2,27,0,1,0,-1.4658689560462286,0,0,0,0,1,0,1,2,0,80,2,1,1,0,2,0
1.24982357054772,-0.0043363266927547,0.2421441155993362,0.8862007769285966,-0.27468395676003327,0.2810916590632703,-0.17671613194367394,-0.04440647485271638,-0.7311632893461739,10,27,4,4,0,-0.3078286477519934,0,1,0,0,0,0,0,4,1,32,1,1,0,0,0,0
-0.7492424700362176,-0.0043363266927547,-1.5980419354158228,-0.5459901759139363,-0.3324694743532472,-0.6243475403932414,-1.0073058954080316,0.015530410028095909,1.4894308899990616,10,5,5,4,1,1.3383112946166715,0,0,0,0,1,0,1,1,1,41,1,1,1,0,2,0
0.6548351099705879,1.4174101299481316,0.6195110621185252,1.616336357922229,-0.2827744154479903,-0.4270478943748449,-0.43239824755267936,-0.04240237899552702,0.6403801743670599,8,28,2,3,0,1.1564702544712957,0,0,1,0,0,0,0,1,0,49,3,2,2,1,2,1
0.22831356206363052,0.7065369016276886,-0.3656812429085086,0.6307043025319513,-0.2903620487454153,-0.4074425140477012,-0.6061527236099792,-0.04001212777392868,-0.46991691530555796,1,14,6,1,1,0.07020930412918257,0,0,0,0,0,0,0,1,0,44,2,2,2,1,1,1
1.3458504106738027,-0.0043363266927547,0.18714044627273863,0.9549972893331886,-0.2789213024290786,0.32458520229043686,-0.20154268938358477,-0.04341533301296697,1.4894308899990616,10,30,2,4,0,1.4579435578702082,0,1,0,0,1,0,0,0,0,41,3,2,0,0,2,0
0.30131355787376457,-0.7152095550131979,-1.6822880618527636,-0.28711739065584096,-0.3433804554518239,0.31973497480227625,-1.0322895829583216,0.19294125543909996,1.2281845159584457,3,6,0,1,0,-1.4323719223352385,0,0,0,0,1,0,0,2,1,30,1,2,2,0,2,0
0.9892492806137518,0.7065369016276886,0.1746079646540202,1.35758057353557,-0.289876587052249,-0.14895391967866567,-0.423253275128611,-0.040183724604574825,-0.404605321795404,9,16,5,3,1,-0.5040255594877936,0,1,0,0,0,0,0,3,1,64,0,0,2,1,1,0
-1.1867525120392353,0.7065369016276886,0.03605441786929966,-0.721023479582762,-0.09144744934652795,-0.888138099124335,-0.47015661307679685,-0.05595437462817904,0.05257583277567394,3,20,2,1,0,0.38603847911851946,0,0,0,0,0,0,1,3,1,42,1,0,1,1,1,0
0.014352884027600066,-1.4260827833336411,-0.8948304668099542,-0.8494235787790875,-0.18906760935975106,1.3345737498250791,0.07312074355922595,-0.05311506678240341,-0.208670541264942,6,24,0,2,0,0.8454263700121004,0,0,0,0,0,0,0,4,1,23,0,1,2,2,1,0
-0.1428455729134937,-0.7152095550131979,0.535961184660402,-0.4992566849802047,-0.11326878814864871,0.01797474303886561,0.4695600120459027,-0.055524590895683255,-0.9270980698766359,3,28,3,1,0,0.4243208033596512,0,0,0,0,0,0,0,0,1,81,0,1,2,0,0,0
0.35002688201935717,1.4174101299481316,1.0922641187357378,1.2523800757040586,-0.2584071468087884,-0.5098821716726485,-0.3043686336157217,-0.04734256982100497,-0.6658516958360199,4,5,2,2,0,-1.2888132064309943,0,0,1,0,0,0,0,0,1,55,2,2,2,1,0,1
1.1941112055766114,1.4174101299481316,-0.18744150433117943,2.260259011077454,-0.31292727880486615,-0.28049494223257715,-0.6509348050680461,-0.02680296498123929,-1.1230328504070979,6,1,5,2,1,0.7353646878188467,0,1,1,1,0,0,0,1,1,51,2,0,0,1,0,1
-0.09056273794688767,0.7065369016276886,-0.3044113327725516,0.32610089095243633,-0.27632108273255374,-0.5157642612832904,-0.5854115490399271,-0.0440374202060894,1.6853656705295237,2,1,3,1,0,0.15634453367172899,0,0,0,0,1,0,0,3,0,4,1,1,2,1,2,0
0.31951106402010643,-0.7152095550131979,0.015863197483586413,-0.2784258973491385,-0.20707330252887943,0.3320982997720975,0.11743143468615523,-0.052161873838183166,-0.9924096633867898,2,12,6,1,1,-1.5376483139983508,0,0,0,1,0,0,0,3,1,46,1,0,2,0,0,0
1.2049597188561612,-0.7152095550131979,-0.9421753973695571,0.1444821096627627,-0.3030875643973475,0.9336691620536776,-0.5312016609591091,-0.03419270772517279,-0.6658516958360199,8,22,1,3,0,-0.6236578227413303,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-1.3294629544715109,-0.0043363266927547,1.3812074449450797,-0.9616775577171923,0.44963225898384446,-0.8871474480850864,0.3374135892170105,-0.05909111037466508,0.44444539383659787,10,30,2,4,0,1.4579435578702082,0,0,0,0,0,0,1,1,1,21,1,2,1,0,2,0
1.4563652653087034,0.7065369016276886,-1.6976055393867526,1.803788468373516,-0.3469576908748883,0.00972460118400394,-1.0570375753430428,1.0147297218828366,-0.8617864763664819,12,8,4,4,0,-0.10684644548605174,0,1,0,0,0,0,0,1,0,90,1,1,0,1,0,1
-1.5000295793893408,-0.7152095550131979,0.8283857557638327,-1.147474941558165,1.2671760670788472,-0.9040915434603931,0.6675439511236725,-0.059844069504807265,-0.5352285088157119,9,14,3,3,0,-0.5135961405480766,1,0,0,0,0,0,1,0,1,5,3,1,1,0,1,0
0.41819753965988504,1.4174101299481316,0.4398788255835606,1.333779253403369,-0.2812108913994837,-0.49135620471786995,-0.48104572972607423,-0.04282749538757537,1.3588077029787538,4,15,0,2,0,0.5104560329021977,0,0,1,0,1,0,0,1,1,11,0,1,2,1,2,0
0.3184612078962792,-1.4260827833336411,-1.6544381027000559,-0.7767994664375053,-0.33430213942667786,1.7477941113164186,-0.9554529589829014,0.025667873961536906,-1.5149024114680216,4,22,5,2,1,-1.2074632674185894,0,0,0,1,0,0,0,2,0,3,2,2,2,2,3,1
-1.5398541216865278,-0.7152095550131979,-1.4399934172242068,-1.1664959403716795,-0.12616442657231736,-0.9311482046443484,-0.8682457477224553,-0.05523086627635568,0.11788742628582792,7,9,6,3,1,-0.8342106060675549,0,0,0,0,0,0,1,0,1,98,1,0,1,0,1,0
0.8251217732553969,-0.0043363266927547,1.540648461094331,0.5819316535531857,-0.20671329089128598,0.08873100286615128,0.40937917977067584,-0.05218331151511594,-0.404605321795404,10,15,6,4,1,-0.365252134113691,0,0,0,0,0,0,0,1,0,72,2,2,2,0,1,0
-0.2881456604512102,-0.7152095550131979,0.3772164174899685,-0.5686549161521838,-0.10817528707056209,-0.08074165172017016,0.3620830165465421,-0.05563190582784666,-0.33929372828524995,3,31,6,1,1,0.4386766749500756,0,0,0,0,0,0,0,2,0,70,3,1,2,0,1,0
-0.6357880182545999,1.4174101299481316,-0.8384342995257212,0.07526773700304089,-0.2946344909252151,-0.777785913518702,-0.8272347889134887,-0.03836745245281302,0.9669381419178298,10,22,1,4,0,1.4196612336290766,0,0,1,0,0,0,1,1,1,48,3,0,1,1,2,0
-0.8790746773495431,-0.7152095550131979,0.9467480821628405,-0.8508944468771449,0.15909365202913994,-0.48221685449017887,0.7476803074170556,-0.0582388742760202,-0.7311632893461739,4,17,0,2,0,-1.2313897200692967,0,0,0,0,0,0,1,0,0,55,0,0,1,0,0,0
1.0634391133642238,0.7065369016276886,-1.114148895137527,1.4284496728056064,-0.3295388475261938,-0.12375175724018347,-0.8595250265964105,0.003488375491737065,0.24851061330613589,11,14,1,4,0,-0.22169341820944696,0,1,0,0,0,0,0,1,0,20,2,0,0,1,1,1
0.4634113433927196,-1.4260827833336411,1.4946960284923636,-0.7421839229025418,0.1378679892994174,1.9447513883356504,3.3087439764873476,-0.058136667342751025,0.1831990197959819,12,8,6,4,1,1.6445698885457256,0,0,0,0,0,0,0,3,1,26,1,1,2,2,1,0
1.6410699526940757,-0.0043363266927547,-0.6615870589060274,1.1665014360697548,-0.31272209790625183,0.45829931696404397,-0.5846258984880313,-0.026999068813539095,0.31382220681628986,12,7,3,4,0,-0.11163173601619321,0,1,0,0,0,0,0,1,0,13,0,2,0,0,1,1
-0.32706032744108027,1.4174101299481316,-0.6219008671134192,0.44390405407866634,-0.2960161079333051,-0.6938864882234984,-0.7685938317199779,-0.03777782017892863,-0.404605321795404,2,23,3,1,0,-1.4850101181667945,0,0,1,0,0,0,0,4,1,11,3,2,2,1,1,0
-1.2121590302358591,1.4174101299481316,-1.1378213604173286,-0.6129481031959565,-0.27525932088245736,-0.9344197306363626,-0.9083139258691466,-0.04427866308101119,-0.012735760734480045,9,9,5,3,1,-0.5375225931987838,0,0,1,0,0,0,1,2,0,83,3,0,1,1,1,0
0.43128574600360037,-1.4260827833336411,-1.4587921396522845,-0.7498558371867273,-0.30518885092854925,1.9010993409422043,-0.6905315928836,-0.03289946042439834,-0.14335894775478802,12,3,1,4,0,1.6206434358950181,0,0,0,0,0,0,0,0,0,83,0,0,2,2,1,0
-1.1634457060902663,-0.7152095550131979,0.9467480821628405,-0.9867157442045779,0.3983054478634488,-0.6754175827685805,0.7476803074170556,-0.05898880728832321,0.05257583277567394,3,2,5,1,1,0.29990324957597303,0,0,0,0,0,0,1,3,0,68,3,0,1,0,1,1
-0.5950536006500956,0.7065369016276886,1.716799452735207,-0.15580898408381133,-0.10091964062484388,-0.687138965864969,0.09881151660622216,-0.05577713643239353,0.3791338003264439,1,24,1,1,0,-1.6285688340710385,0,0,0,0,0,0,1,3,0,81,0,1,1,1,1,0
